Total Number of Records          76555.
             DATA SET: /home/las/datasets/pCO2/pCO2-Corrected_INCOIS-BIO-ROMS.nc
             X: 0.5 to 76555.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 24-JAN-1980 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: SST is Sea-surface temperature (IBR model) (deg C)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,SST
"28-FEB-2019",14280,67.25,5.35041,28.8468  
"28-FEB-2019",14280,67.3333,5.35041,28.8527  
"28-FEB-2019",14280,67.4167,5.35041,28.8547  
"28-FEB-2019",14280,67.5,5.35041,28.8603  
"28-FEB-2019",14280,67.5833,5.35041,28.8593  
"28-FEB-2019",14280,67.6667,5.35041,28.8633  
"28-FEB-2019",14280,67.75,5.35041,28.8622  
"28-FEB-2019",14280,67.8333,5.35041,28.8641  
"28-FEB-2019",14280,67.9167,5.35041,28.8607  
"28-FEB-2019",14280,68,5.35041,28.8576  
"28-FEB-2019",14280,68.0833,5.35041,28.8533  
"28-FEB-2019",14280,68.1667,5.35041,28.8465  
"28-FEB-2019",14280,68.25,5.35041,28.8412  
"28-FEB-2019",14280,68.3333,5.35041,28.8345  
"28-FEB-2019",14280,68.4167,5.35041,28.829  
"28-FEB-2019",14280,68.5,5.35041,28.8231  
"28-FEB-2019",14280,68.5833,5.35041,28.8167  
"28-FEB-2019",14280,68.6667,5.35041,28.8128  
"28-FEB-2019",14280,68.75,5.35041,28.8079  
"28-FEB-2019",14280,68.8333,5.35041,28.808  
"28-FEB-2019",14280,68.9167,5.35041,28.8008  
"28-FEB-2019",14280,69,5.35041,28.8009  
"28-FEB-2019",14280,69.0833,5.35041,28.7924  
"28-FEB-2019",14280,69.1667,5.35041,28.7973  
"28-FEB-2019",14280,69.25,5.35041,28.7958  
"28-FEB-2019",14280,69.3333,5.35041,28.7992  
"28-FEB-2019",14280,69.4167,5.35041,28.7995  
"28-FEB-2019",14280,69.5,5.35041,28.802  
"28-FEB-2019",14280,69.5833,5.35041,28.805  
"28-FEB-2019",14280,69.6667,5.35041,28.8083  
"28-FEB-2019",14280,69.75,5.35041,28.8111  
"28-FEB-2019",14280,69.8333,5.35041,28.8179  
"28-FEB-2019",14280,69.9167,5.35041,28.8206  
"28-FEB-2019",14280,70,5.35041,28.8251  
"28-FEB-2019",14280,70.0833,5.35041,28.8289  
"28-FEB-2019",14280,70.1667,5.35041,28.8328  
"28-FEB-2019",14280,70.25,5.35041,28.8385  
"28-FEB-2019",14280,70.3333,5.35041,28.8433  
"28-FEB-2019",14280,70.4167,5.35041,28.8503  
"28-FEB-2019",14280,70.5,5.35041,28.8517  
"28-FEB-2019",14280,70.5833,5.35041,28.8612  
"28-FEB-2019",14280,70.6667,5.35041,28.8603  
"28-FEB-2019",14280,70.75,5.35041,28.8667  
"28-FEB-2019",14280,70.8333,5.35041,28.8665  
"28-FEB-2019",14280,70.9167,5.35041,28.8715  
"28-FEB-2019",14280,71,5.35041,28.8729  
"28-FEB-2019",14280,71.0833,5.35041,28.8764  
"28-FEB-2019",14280,71.1667,5.35041,28.878  
"28-FEB-2019",14280,71.25,5.35041,28.8803  
"28-FEB-2019",14280,71.3333,5.35041,28.8796  
"28-FEB-2019",14280,71.4167,5.35041,28.8802  
"28-FEB-2019",14280,71.5,5.35041,28.8764  
"28-FEB-2019",14280,71.5833,5.35041,28.8739  
"28-FEB-2019",14280,71.6667,5.35041,28.8677  
"28-FEB-2019",14280,71.75,5.35041,28.8646  
"28-FEB-2019",14280,71.8333,5.35041,28.8602  
"28-FEB-2019",14280,71.9167,5.35041,28.8583  
"28-FEB-2019",14280,72,5.35041,28.8557  
"28-FEB-2019",14280,72.0833,5.35041,28.8485  
"28-FEB-2019",14280,72.1667,5.35041,28.8398  
"28-FEB-2019",14280,72.25,5.35041,28.8304  
"28-FEB-2019",14280,72.3333,5.35041,28.8212  
"28-FEB-2019",14280,72.4167,5.35041,28.8171  
"28-FEB-2019",14280,72.5,5.35041,28.8213  
"28-FEB-2019",14280,72.5833,5.35041,28.8287  
"28-FEB-2019",14280,72.6667,5.35041,28.8364  
"28-FEB-2019",14280,72.75,5.35041,28.8445  
"28-FEB-2019",14280,72.8333,5.35041,28.8323  
"28-FEB-2019",14280,72.9167,5.35041,28.8365  
"28-FEB-2019",14280,73,5.35041,28.8448  
"28-FEB-2019",14280,73.0833,5.35041,28.8575  
"28-FEB-2019",14280,73.1667,5.35041,28.8078  
"28-FEB-2019",14280,73.25,5.35041,28.8281  
"28-FEB-2019",14280,73.3333,5.35041,28.806  
"28-FEB-2019",14280,73.4167,5.35041,28.8127  
"28-FEB-2019",14280,73.5,5.35041,28.8049  
"28-FEB-2019",14280,73.5833,5.35041,28.8017  
"28-FEB-2019",14280,73.6667,5.35041,28.802  
"28-FEB-2019",14280,73.75,5.35041,28.7985  
"28-FEB-2019",14280,73.8333,5.35041,28.7973  
"28-FEB-2019",14280,73.9167,5.35041,28.7951  
"28-FEB-2019",14280,74,5.35041,28.8008  
"28-FEB-2019",14280,74.0833,5.35041,28.8134  
"28-FEB-2019",14280,74.1667,5.35041,28.8205  
"28-FEB-2019",14280,74.25,5.35041,28.8107  
"28-FEB-2019",14280,74.3333,5.35041,28.7875  
"28-FEB-2019",14280,74.4167,5.35041,28.7535  
"28-FEB-2019",14280,74.5,5.35041,28.7298  
"28-FEB-2019",14280,74.5833,5.35041,28.7175  
"28-FEB-2019",14280,74.6667,5.35041,28.7203  
"28-FEB-2019",14280,74.75,5.35041,28.7181  
"28-FEB-2019",14280,74.8333,5.35041,28.7144  
"28-FEB-2019",14280,74.9167,5.35041,28.7237  
"28-FEB-2019",14280,75,5.35041,28.7171  
"28-FEB-2019",14280,75.0833,5.35041,28.7229  
"28-FEB-2019",14280,75.1667,5.35041,28.7248  
"28-FEB-2019",14280,75.25,5.35041,28.7322  
"28-FEB-2019",14280,75.3333,5.35041,28.7439  
"28-FEB-2019",14280,75.4167,5.35041,28.7592  
"28-FEB-2019",14280,75.5,5.35041,28.7755  
"28-FEB-2019",14280,75.5833,5.35041,28.7963  
"28-FEB-2019",14280,75.6667,5.35041,28.8156  
"28-FEB-2019",14280,75.75,5.35041,28.8387  
"28-FEB-2019",14280,75.8333,5.35041,28.8614  
"28-FEB-2019",14280,75.9167,5.35041,28.8823  
"28-FEB-2019",14280,76,5.35041,28.9091  
"28-FEB-2019",14280,76.0833,5.35041,28.9275  
"28-FEB-2019",14280,76.1667,5.35041,28.9389  
"28-FEB-2019",14280,76.25,5.35041,28.942  
"28-FEB-2019",14280,76.3333,5.35041,28.9427  
"28-FEB-2019",14280,76.4167,5.35041,28.9416  
"28-FEB-2019",14280,76.5,5.35041,28.9409  
"28-FEB-2019",14280,76.5833,5.35041,28.9393  
"28-FEB-2019",14280,76.6667,5.35041,28.9387  
"28-FEB-2019",14280,76.75,5.35041,28.9391  
"28-FEB-2019",14280,76.8333,5.35041,28.9364  
"28-FEB-2019",14280,76.9167,5.35041,28.9379  
"28-FEB-2019",14280,77,5.35041,28.9396  
"28-FEB-2019",14280,77.0833,5.35041,28.9455  
"28-FEB-2019",14280,77.1667,5.35041,28.9422  
